edad,nivel_educacion,estado_civil,tipo_empleo,region,historial_credito,ingreso_mensual,monto_solicitado,antiguedad_empleo,aprobado
24,Secundaria,Divorciado,Empleado,Este,Regular,6040.562249961057,37314.24503985436,21,1
49,Universitario,Casado,Empleado,Centro,Bueno,2122.920266065481,13695.812063723452,6,1
31,Universitario,Soltero,Empleado,Norte,Bueno,4482.7047383036015,17860.888437457088,21,1
54,Universitario,Divorciado,Empleado,Norte,Bueno,1471.4728653019886,49533.111945015575,4,1
37,Tecnico,Divorciado,Desempleado,Centro,Bueno,7430.380336377405,19338.958924685976,19,0
31,Tecnico,Soltero,Empleado,Sur,Excelente,3276.516417801686,38279.28191604899,6,1
54,Universitario,Casado,Autonomo,Oeste,Regular,7338.550807236542,23183.54590486706,19,0
57,Tecnico,Soltero,Empleado,Este,Bueno,7603.104621755919,39873.89656518782,9,1
24,Tecnico,Divorciado,Empleado,Centro,Bueno,844.1262606585017,38682.138700349744,9,0
26,Secundaria,Viudo,,Norte,Bueno,4141.773347830871,33720.04523472824,24,0
33,Tecnico,Soltero,Empleado,Norte,Excelente,977.5236010896288,42884.138968483385,20,1
34,Tecnico,Divorciado,Empleado,Este,Bueno,7342.587917380923,47021.70624900657,23,1
45,Tecnico,Casado,Empleado,Centro,Bueno,4532.534322088946,29419.18270215211,12,1
53,Universitario,Viudo,Empleado,Este,Malo,1339.596891429177,12635.97645391454,14,1
37,Tecnico,Casado,Empleado,Sur,Bueno,1593.9924435912815,20532.819120559678,5,0
53,Universitario,Divorciado,Empleado,Oeste,Regular,3561.264976347721,38156.97996215137,19,1
58,Universitario,Soltero,Empleado,Centro,Regular,7569.686188684804,32893.2907710696,11,1
57,Universitario,Soltero,Empleado,,Bueno,5788.945891290182,9712.118589697187,18,1
42,Universitario,Soltero,Desempleado,Centro,Bueno,7046.855836561754,3510.7375161748105,10,1
33,Posgrado,Viudo,Desempleado,Norte,Malo,3438.4878536478536,34465.11808356118,5,0
42,Secundaria,Divorciado,Autonomo,Norte,Bueno,1111.138636759988,13302.872177437921,0,1
42,Secundaria,Divorciado,Empleado,Oeste,Bueno,7815.086987871781,25483.84194272362,1,0
64,Secundaria,Divorciado,Autonomo,Centro,Regular,923.6455327690608,37590.59185311712,22,0
27,Universitario,Soltero,Autonomo,Sur,Bueno,7623.091902183841,28570.672252160322,14,1
30,Universitario,Soltero,Autonomo,Sur,Bueno,3454.4774517138417,5081.826572478023,3,1
22,Secundaria,Soltero,Empleado,Oeste,Bueno,872.6509161575469,10093.431602394214,4,1
33,Posgrado,Soltero,Autonomo,Norte,Bueno,5761.9320684164595,11747.081017515038,14,0
35,Secundaria,Soltero,Autonomo,Sur,Regular,7859.89018902575,13635.3484285974,10,1
27,Posgrado,Casado,Empleado,Este,Bueno,7752.505204430666,28704.76620557471,9,1
22,Tecnico,Soltero,Autonomo,Este,Excelente,1958.7464806574128,25694.32321144428,16,0
43,Secundaria,Soltero,Empleado,Oeste,Bueno,2104.9842036763157,10954.841879846237,1,0
55,Tecnico,Soltero,Empleado,Sur,Malo,4871.8801852615525,4310.187329328666,19,1
32,Secundaria,Soltero,Empleado,Oeste,Bueno,5388.594750283936,9400.178019261186,23,1
24,Secundaria,Viudo,Autonomo,Este,Excelente,6123.808978394232,49234.68431831156,9,0
63,Tecnico,Casado,Empleado,Este,Malo,2103.562595399462,23958.80053978214,19,1
27,Universitario,Viudo,Empleado,Oeste,Excelente,7704.8510247039285,43499.92973040351,2,1
27,Tecnico,Casado,Empleado,Sur,Excelente,5398.922645282512,42588.87086677332,18,1
41,Tecnico,Soltero,Empleado,Norte,Malo,6898.737815867995,26064.45831568081,4,1
42,Universitario,Casado,Empleado,Norte,Excelente,4688.473150046037,35627.69771456663,2,1
23,Universitario,Soltero,Autonomo,Sur,Bueno,3782.7933026471546,10444.848510222902,7,1
47,Secundaria,Soltero,Autonomo,Este,Excelente,7835.716927483971,34731.43854141851,4,0
52,Tecnico,Soltero,Empleado,Centro,Bueno,4991.27386990282,14346.844383901187,11,1
47,Secundaria,Soltero,Empleado,Oeste,Bueno,7041.489796154088,41771.04274095339,13,1
53,Secundaria,Soltero,Empleado,Oeste,Bueno,7663.705253837287,5102.482522336586,6,1
31,Universitario,Soltero,Desempleado,Sur,Bueno,5662.553314462347,38883.7949713786,10,1
44,Secundaria,Casado,Empleado,Este,Malo,4752.35848533446,5896.9084218623575,7,1
27,Tecnico,Soltero,Empleado,Sur,Bueno,825.2781265566845,44178.27260782114,4,1
44,Universitario,Soltero,Empleado,Norte,Regular,1088.1414133208432,15906.021388615181,7,1
49,Secundaria,Divorciado,Autonomo,,Regular,2246.1287555680374,33065.27487669817,11,0
51,Universitario,Soltero,Desempleado,Este,Regular,2139.260709363166,24887.611652393713,14,1
35,Secundaria,Soltero,Autonomo,Centro,Bueno,2634.2633254388866,18948.85411785461,18,0
58,Posgrado,Divorciado,Autonomo,Norte,Regular,2995.529391423158,32626.649825991328,15,1
53,Tecnico,Soltero,Empleado,Norte,Regular,3392.4715535652435,47428.62604701066,13,0
55,Universitario,Soltero,Empleado,Oeste,Regular,3827.871368495911,3022.2176213564708,6,1
62,Universitario,Casado,Empleado,Sur,Malo,1511.8376368833055,46023.78993827211,7,0
43,Secundaria,Soltero,Empleado,Centro,Bueno,1105.0059100600306,30845.001096029664,6,1
52,Universitario,Casado,Empleado,Oeste,Excelente,5652.400033325769,40558.400737683565,17,1
28,Posgrado,Divorciado,Empleado,Centro,Regular,4668.810738870159,19809.872718279603,23,1
62,Universitario,Soltero,Empleado,Este,Excelente,3997.8382559848615,24120.30576704307,5,1
42,Universitario,Casado,Desempleado,Oeste,Bueno,5367.967576412137,43573.68683825704,18,1
37,Universitario,Casado,Autonomo,Este,Bueno,6759.291731865492,21327.550520681332,3,0
41,Secundaria,Soltero,Autonomo,Oeste,Bueno,3879.3889456366733,27198.318770705166,22,1
64,Secundaria,Casado,Autonomo,Este,Excelente,5416.060148374251,1989.5512311323123,2,0
40,Universitario,Soltero,Empleado,Norte,Regular,7665.720011613143,8771.302286064072,16,1
53,Tecnico,Casado,Autonomo,Este,Bueno,6845.2963702032375,32442.63889076519,21,1
36,Universitario,Soltero,Empleado,Este,Bueno,3867.205835617348,36131.86815212998,18,1
26,Posgrado,Casado,Autonomo,Centro,Bueno,5441.96123226615,29547.44590244047,14,1
32,Tecnico,Soltero,Empleado,Oeste,Excelente,2074.9106377947664,8022.191777504923,5,1
36,Secundaria,Divorciado,Pensionado,Oeste,Malo,4835.759731244647,22824.866000313905,11,0
50,Universitario,Soltero,Empleado,Norte,Bueno,7865.563696196788,18399.6435517963,18,1
25,Secundaria,Casado,Empleado,Oeste,Bueno,4531.868829458161,25287.40585771933,5,1
57,Universitario,Casado,Desempleado,Este,Bueno,7478.99575416906,43646.12269315062,10,0
44,Tecnico,Casado,Empleado,Centro,Regular,3732.811427623477,39017.21049427394,19,1
36,Universitario,Casado,Autonomo,Centro,Bueno,7991.6827557293445,5115.485568068789,19,1
24,Secundaria,Casado,Autonomo,Norte,Excelente,4970.384253638416,44625.15069095365,9,1
53,Universitario,Casado,Autonomo,Centro,Bueno,1104.3367584987288,24116.590406341355,15,1
31,Tecnico,Divorciado,,Norte,Excelente,5024.634536177994,37449.24509941392,17,1
61,Universitario,Soltero,Pensionado,Sur,Bueno,2776.9234088930957,7861.922331953255,13,1
59,Secundaria,Casado,Empleado,Este,Regular,1033.865518658442,33865.25675964535,3,0
43,Universitario,Divorciado,Autonomo,Norte,Malo,6710.143793801576,12579.974862863439,11,0
35,Universitario,Viudo,Autonomo,Oeste,Malo,2785.2533862614428,22480.663959905647,19,1
38,Secundaria,Divorciado,Autonomo,Norte,Bueno,6535.1495891347895,1826.280634023116,22,1
42,Secundaria,Soltero,Empleado,Norte,Regular,2875.166597282242,8428.921258593324,20,1
36,Secundaria,Soltero,Autonomo,Este,Bueno,2199.149747891175,5511.944163057368,7,0
36,Universitario,Casado,Pensionado,Oeste,Bueno,7812.3361335518775,12747.464473974664,6,1
22,Universitario,Casado,Desempleado,Centro,Malo,3403.846359836141,5900.886411191791,8,1
45,Tecnico,Casado,Empleado,Oeste,Regular,5129.908722390755,34903.59130435853,23,1
33,Secundaria,Casado,Empleado,Oeste,Regular,5191.866748264195,2422.9552082517494,24,1
31,Tecnico,Divorciado,Empleado,Sur,Bueno,4835.409071649213,31269.2845306249,16,0
63,Universitario,Soltero,Autonomo,Norte,Regular,7385.809353352745,7894.683710453139,9,1
63,Tecnico,Divorciado,Autonomo,Norte,Regular,5655.975713841453,47312.91140171695,2,0
52,Posgrado,Casado,Empleado,Este,Excelente,3706.877629555497,46721.60958238286,20,1
32,Secundaria,Soltero,Empleado,Oeste,Excelente,7009.138768574773,12049.65202352717,24,1
37,Universitario,Casado,Empleado,Este,Regular,2103.6528736349437,31106.643612928445,7,0
30,Tecnico,Casado,Empleado,Oeste,Bueno,4718.504654795006,2372.2606541504633,13,1
35,Tecnico,Soltero,Desempleado,Este,Bueno,7643.962677995046,46657.63860950753,6,0
40,Universitario,Soltero,Autonomo,Norte,Bueno,5302.862935138972,26626.378101393773,15,1
52,Universitario,Viudo,Empleado,Norte,Bueno,6682.172843419109,3117.9344194711707,17,1
30,Posgrado,Soltero,Empleado,Centro,Regular,5505.637223925389,17782.49965739873,10,1
57,Secundaria,Casado,Empleado,Oeste,Bueno,6843.470217472811,4765.623631200476,5,1
60,Secundaria,Casado,Pensionado,Centro,Bueno,7600.312734885754,20254.277529294635,19,1
47,Universitario,Casado,Empleado,Norte,Regular,2765.0364382357047,33826.39076590483,20,0
29,Universitario,Casado,Empleado,Centro,Bueno,2021.5597850483757,24024.60549403054,13,1
45,Secundaria,Soltero,Empleado,Sur,Bueno,4284.733402394288,19802.386561253268,20,1
29,Secundaria,Casado,Autonomo,Norte,Regular,5853.409473134354,6838.695231482775,12,1
40,Secundaria,Soltero,Autonomo,Centro,Regular,2435.777022911956,13002.01323898916,3,1
51,Universitario,Casado,Autonomo,Sur,Bueno,829.5304430972029,5907.0210991792055,19,1
43,Secundaria,Soltero,Empleado,Oeste,Malo,3269.1328340242785,40567.43785117638,19,1
30,Tecnico,Casado,,Norte,Bueno,7775.787215368077,7626.751571251405,10,1
25,Secundaria,Soltero,Empleado,Este,Regular,5803.765716362096,30173.294960895782,17,0
58,Tecnico,Soltero,Autonomo,Centro,Malo,3689.5431963768124,17794.28026585345,0,0
29,Secundaria,Soltero,Empleado,Sur,Bueno,2186.5479008972507,12072.940848103992,11,1
22,Tecnico,Soltero,Empleado,Oeste,Bueno,3363.8456510341784,32333.953535113083,17,1
49,Secundaria,Divorciado,Desempleado,Norte,Excelente,2022.8439197689852,23393.113159470093,6,1
27,Universitario,Soltero,Desempleado,Oeste,Bueno,1565.40191345325,20607.1278969434,11,0
57,Secundaria,Divorciado,Empleado,Sur,Regular,7328.545082522388,30049.748239718858,0,1
32,Tecnico,Viudo,Empleado,Sur,Bueno,7983.08243630341,25072.113796010035,21,0
26,Universitario,Casado,Empleado,Sur,Bueno,1981.6239650896903,15870.726219026477,3,1
45,Universitario,Soltero,Autonomo,Norte,Regular,1192.562423923614,28394.00310049733,17,1
39,Tecnico,Soltero,Autonomo,Centro,Excelente,3174.0639714527288,33805.430250984035,14,1
41,Tecnico,Casado,Empleado,Sur,Regular,4123.94610148219,2307.9647707558597,2,0
49,Tecnico,Soltero,Empleado,Sur,Excelente,2274.7129789461524,23827.714716476094,6,1
34,Universitario,Soltero,Autonomo,Este,Excelente,2970.2593649496207,3826.480944593645,5,1
26,Posgrado,Casado,Desempleado,Sur,Bueno,2246.2692969799355,10133.865289337442,14,1
51,Universitario,Divorciado,Empleado,Oeste,Excelente,6374.676092713649,28464.92796982068,14,1
22,Universitario,Casado,Empleado,Centro,Bueno,5930.561191380278,43443.25684801346,5,1
43,Universitario,Soltero,Empleado,Este,Regular,5371.650913479069,44257.47828023576,7,1
39,Tecnico,Casado,Empleado,Centro,Bueno,3587.9685709702744,4427.256496792932,7,1
26,Secundaria,Soltero,Desempleado,Este,Malo,7345.094777462499,21536.149228048624,21,1
52,Universitario,Soltero,Autonomo,Norte,Bueno,7780.634299052144,29567.31766722301,0,0
27,Posgrado,Divorciado,Autonomo,Oeste,Bueno,2050.2030509029664,8206.425322966828,12,1
48,Secundaria,Soltero,Empleado,Este,Bueno,2405.691018165522,38506.17862049381,22,0
46,Universitario,Soltero,Autonomo,Oeste,Regular,4584.543401602661,37467.5276634247,23,0
50,Secundaria,Soltero,Empleado,Centro,Bueno,1457.0040988321662,45263.70967163294,20,1
49,Tecnico,Divorciado,Empleado,Este,Excelente,3942.428471526412,1415.8145920887077,12,1
37,Secundaria,Casado,Empleado,Centro,Malo,4988.897106399513,11617.52795546113,10,1
33,Tecnico,Casado,Empleado,Oeste,Bueno,4558.9297121887985,41532.14899802076,3,1
41,Universitario,Casado,Autonomo,Este,Regular,3182.5417981617875,33858.422490519835,6,1
39,Tecnico,Soltero,Empleado,Oeste,Bueno,4705.6098037558895,44825.102831226046,11,1
55,Universitario,Casado,Empleado,Sur,Regular,7703.3668706637045,3801.8030719830595,12,1
44,Universitario,Soltero,Empleado,Centro,Bueno,2283.3253108979075,30251.234320105697,21,0
48,Posgrado,Soltero,Empleado,Oeste,Regular,5514.785780436826,28883.282169790033,11,1
38,Secundaria,Casado,Empleado,Norte,Regular,1112.4561979235732,2748.0464016660862,15,1
42,Tecnico,Divorciado,Empleado,Sur,Excelente,1278.1981122663315,26162.581768711694,5,1
61,Secundaria,Soltero,Autonomo,Oeste,Malo,4773.163214409812,30866.495254186288,13,0
52,Posgrado,Soltero,Empleado,Norte,Bueno,1555.5620983612362,10373.365535903255,18,1
24,Posgrado,Soltero,Empleado,Norte,Malo,960.8968766733728,14393.149573108483,15,1
38,Tecnico,Soltero,Empleado,Este,Bueno,2034.8935830657597,32377.019968589117,3,1
47,Universitario,Divorciado,Autonomo,Sur,Bueno,4866.914031196936,23946.74643239796,4,1
44,Tecnico,Casado,Empleado,Este,Regular,5864.054872536313,43042.669220848016,8,1
27,Universitario,Casado,Empleado,Sur,Regular,2257.845661817936,17776.70653445023,23,1
49,Secundaria,Casado,Empleado,Norte,Bueno,5611.467947898856,14066.323261021857,2,1
29,Universitario,Soltero,Empleado,Oeste,Bueno,2113.829583914451,49258.431076897294,21,1
29,Secundaria,Casado,Empleado,Este,Bueno,5216.893471745051,45645.65273637409,9,1
40,Universitario,Casado,Autonomo,Sur,Bueno,3766.109695249752,2420.644504950013,16,1
59,Universitario,Casado,Autonomo,Sur,Bueno,5507.35646720204,38765.70215002173,18,1
50,Universitario,Viudo,Empleado,Este,Regular,7964.37981785058,6406.403917434945,9,1
44,Secundaria,Casado,Autonomo,Norte,Regular,7552.282149674446,2346.7745466391766,11,0
53,Tecnico,Soltero,Autonomo,Norte,Regular,830.8286564199461,14411.080282351095,22,0
31,Secundaria,Divorciado,Empleado,Norte,Regular,7175.159103408601,14197.94807399411,6,1
48,Tecnico,Soltero,Empleado,Centro,Regular,1278.733725258319,41146.61935500127,17,1
22,Secundaria,Soltero,Empleado,Oeste,Bueno,7661.935420350884,35822.69505119892,18,1
60,Posgrado,Soltero,Empleado,Oeste,Bueno,2829.14488951773,49098.8619392687,14,1
50,Universitario,Soltero,Autonomo,Oeste,Excelente,3550.650778961151,35864.132115279106,6,0
24,Tecnico,Casado,Desempleado,Oeste,Regular,1459.7950772652405,21494.522109546346,11,0
58,Tecnico,Casado,Pensionado,Este,Bueno,1608.363859968149,35247.455386315625,21,1
52,Tecnico,Divorciado,Autonomo,Oeste,Excelente,6032.532069651102,49973.494292133706,6,0
32,Universitario,Casado,Empleado,Norte,Bueno,7599.1920973876995,35796.95224556387,9,1
43,Tecnico,Casado,Empleado,Oeste,Regular,5197.389163671029,38322.3864430356,24,0
39,Posgrado,Soltero,Autonomo,Oeste,Regular,5954.1201117930395,46979.88574432271,23,1
56,Tecnico,Soltero,Empleado,Este,Malo,6286.182161099505,6568.911804272484,21,1
27,Posgrado,Casado,Autonomo,Sur,Regular,2692.26277678118,35534.43037893862,19,1
24,Universitario,Casado,Autonomo,Sur,Bueno,1125.6533426255473,42689.491940405,9,1
26,Secundaria,Divorciado,Autonomo,Oeste,Malo,813.4837562180138,47764.55141082376,24,0
30,Posgrado,Soltero,Autonomo,Oeste,Regular,3324.6748372689344,11337.495195873269,22,0
49,Secundaria,Soltero,Empleado,Centro,Bueno,2538.5424430343555,25692.521378487967,4,0
40,Universitario,Casado,Autonomo,Sur,Bueno,1248.6876203541367,34347.18753457961,17,0
49,Tecnico,Soltero,Desempleado,Oeste,Bueno,2092.6037059544005,13125.918745565534,8,1
48,Universitario,Soltero,Empleado,Este,Bueno,1696.3920675292243,30423.170299263427,15,0
34,Universitario,Casado,Autonomo,Centro,Bueno,7387.124340445067,13621.36034240197,6,0
59,Universitario,Soltero,Empleado,Este,Regular,1809.9239369060163,17339.394006050716,24,1
64,Universitario,Casado,Pensionado,Este,Bueno,4671.0689407112895,22634.416129032386,24,1
42,Tecnico,Soltero,Empleado,Este,Bueno,5070.362876807585,26930.31483858178,9,1
48,Secundaria,Soltero,Empleado,Oeste,Excelente,4713.124095502163,23018.927709632382,4,1
27,Tecnico,Soltero,Empleado,Centro,Malo,1513.2063263551136,25166.58046960853,6,0
59,Secundaria,Divorciado,Autonomo,Norte,Bueno,3095.3482046039685,15630.849058126338,4,1
32,Universitario,Soltero,Empleado,Norte,Regular,1169.1463937347035,8789.289607108898,14,1
62,Tecnico,Casado,Empleado,Centro,Bueno,3648.823381493475,3320.148889015132,18,1
38,Posgrado,Soltero,Empleado,Este,Malo,2157.9123051554625,10602.957402091717,9,1
60,Universitario,Casado,Desempleado,Oeste,Regular,4843.754239647535,29515.23843378337,7,1
28,Universitario,Soltero,Empleado,Este,Excelente,5788.220435713524,39519.65694235349,23,1
51,Secundaria,Casado,Empleado,Norte,Bueno,4631.262993473887,9293.132274701831,8,1
42,Universitario,Casado,Autonomo,Oeste,Bueno,3926.5042156020495,6319.212530859775,10,1
22,Posgrado,Divorciado,Empleado,Oeste,Regular,3588.8006301681853,37715.22766691326,21,1
46,Tecnico,Soltero,Desempleado,Sur,Regular,6860.180730298427,15952.758196327195,1,0
53,Universitario,Soltero,Empleado,Sur,Bueno,2379.450068469944,47623.47252214027,2,1
29,Universitario,Soltero,Autonomo,Centro,Excelente,6086.372044607856,36001.58055990828,12,1
26,Secundaria,Divorciado,Empleado,Norte,Excelente,6253.872738128857,17011.04631490851,10,0
51,Tecnico,Casado,Empleado,Centro,Bueno,3818.2400523492884,15187.594641891541,9,1
29,Tecnico,Casado,Autonomo,Sur,Bueno,2940.5643144246033,26661.220927294144,14,0
40,Secundaria,Soltero,Empleado,Este,Excelente,4187.8986995310215,4878.088745632262,5,1
51,Tecnico,Soltero,Autonomo,Centro,Bueno,1471.1402664274292,6766.14911961965,0,0
36,Secundaria,Soltero,Empleado,Oeste,Bueno,1130.6962320494479,9617.036184493432,13,0
57,Secundaria,Viudo,Empleado,Este,Regular,1603.5430360536209,38961.45607192345,17,1
48,Secundaria,Casado,Empleado,Oeste,Bueno,2147.4442265280286,26179.010604187002,23,1
34,Posgrado,Divorciado,Pensionado,Sur,Bueno,4430.07310643391,1517.789015947704,10,1
35,Tecnico,Soltero,Empleado,Sur,Excelente,6913.78378036008,34002.30984613334,7,1
58,Posgrado,Casado,Empleado,Centro,Bueno,2496.6247903977464,21760.818754364358,21,1
51,Tecnico,Casado,Empleado,Oeste,Regular,7533.1664773768025,26031.7658832261,2,1
60,Tecnico,Soltero,Empleado,Oeste,Bueno,7675.336944332024,11491.695927233843,13,0
34,Tecnico,Divorciado,Empleado,Sur,Excelente,7704.113154885477,28037.329191311077,1,1
37,Tecnico,Divorciado,Desempleado,Norte,Regular,6830.451689669531,48978.50874782294,15,0
28,Secundaria,Divorciado,Empleado,Norte,Regular,3419.5402937435883,4598.789859282311,5,1
48,Universitario,Casado,Desempleado,Este,Malo,1323.324159218886,14911.9525835571,0,0
56,Secundaria,Soltero,Empleado,Oeste,Bueno,4895.494868718763,12906.882050180659,13,0
36,Universitario,Soltero,Autonomo,Este,Bueno,4822.5063963480825,13178.9162268078,9,1
49,Universitario,Viudo,Desempleado,Centro,Bueno,6919.825523189088,19556.61152070349,5,0
56,Secundaria,Soltero,Empleado,Norte,Regular,7971.135566811958,41087.37945246421,8,1
28,Secundaria,Casado,Pensionado,Sur,Excelente,4458.7326072330625,45730.07580825498,6,1
41,Universitario,Casado,Empleado,Sur,Regular,3285.4690234864465,10908.539285489693,24,1
53,Tecnico,Casado,Desempleado,Este,Regular,2138.4923232051224,27604.546959457526,1,0
59,Secundaria,Viudo,Autonomo,Norte,Bueno,834.5587386850693,32208.049636108535,10,1
61,Posgrado,Soltero,Empleado,Centro,Bueno,4465.61858591993,26569.5462438284,13,1
53,Secundaria,Soltero,Empleado,Sur,Regular,4799.734400258689,22269.74331564906,4,0
47,Universitario,Soltero,Empleado,Centro,Regular,6739.557054685261,10406.799787102655,8,0
60,Posgrado,Casado,Empleado,Este,Regular,4432.954168828164,24922.748600762687,6,1
41,Secundaria,Soltero,Empleado,Centro,Bueno,7398.572110395607,20659.526557855115,24,1
39,Secundaria,Soltero,Empleado,Este,Bueno,5322.2010313143355,39982.60476261121,13,0
36,Secundaria,Divorciado,Empleado,Centro,Bueno,6850.4209151917985,38416.61359898676,15,1
43,Tecnico,Divorciado,Autonomo,Norte,Bueno,1867.7724906157791,7565.935379077865,21,0
43,Secundaria,Soltero,Empleado,Oeste,Bueno,6958.420138176666,5337.433575590311,15,1
42,Universitario,Soltero,Empleado,Centro,Regular,5661.035751995709,45499.54321814764,6,1
23,Secundaria,Divorciado,Autonomo,Norte,Excelente,2025.67783355598,27239.911059260387,9,1
61,Tecnico,Soltero,Empleado,Norte,Excelente,2166.2976186512783,43032.24592684694,20,1
64,Posgrado,Soltero,Empleado,Este,Regular,7470.804457118394,3849.4049077536565,5,1
39,Universitario,Soltero,Empleado,Centro,Regular,1031.9505952426848,26799.265209559882,16,0
44,Universitario,Casado,Desempleado,Este,Regular,4130.251591729084,27431.899214235582,0,0
34,Tecnico,Soltero,Autonomo,Este,Regular,3057.0220875255313,43174.399594565344,1,0
62,Universitario,Viudo,Empleado,Norte,Bueno,5588.557567988682,5782.889913255668,13,1
30,Tecnico,Casado,Autonomo,Norte,Bueno,6845.331590496742,12781.832620119556,3,0
28,Tecnico,Casado,Empleado,Centro,Bueno,3394.7224752073007,20920.377380463644,8,1
62,Secundaria,Soltero,Autonomo,Norte,Bueno,3873.6950287244276,43426.23229557717,22,1
22,Universitario,Casado,Autonomo,Oeste,Bueno,7869.808048410182,47005.28243845778,5,1
23,Tecnico,Casado,Autonomo,Centro,Bueno,6444.19886969026,49643.50636008777,16,0
25,Secundaria,Casado,Empleado,Sur,Malo,7259.869742708898,48000.480836467555,20,0
35,Tecnico,Casado,Empleado,Oeste,Regular,3959.087988691734,1291.1460363733663,10,1
53,Tecnico,Casado,Empleado,Norte,Bueno,2485.3486686856295,3337.70873123973,3,1
57,Universitario,Divorciado,Desempleado,Oeste,Malo,3765.416950782452,8232.734138721844,20,1
23,Universitario,Divorciado,Empleado,Norte,Malo,5955.861808386897,18094.242741743383,8,1
61,Universitario,Casado,Autonomo,Oeste,Excelente,1587.8989148190512,41665.983518360976,15,1
35,Secundaria,Soltero,Pensionado,Sur,Bueno,2747.377560438864,44740.15357143854,2,0
41,Tecnico,Soltero,Empleado,Este,Regular,1135.7784833234507,10154.88590843457,3,0
46,Tecnico,Soltero,Autonomo,Este,Bueno,3912.9037160345474,31363.543429365724,23,0
63,Secundaria,Casado,Autonomo,Norte,Bueno,6757.609299053215,45950.73726819855,2,1
29,Secundaria,Casado,Pensionado,Oeste,Regular,977.5785557456777,23722.85506063472,12,1
49,Universitario,Casado,Pensionado,Sur,Malo,5662.329393011595,6073.635025686414,18,0
42,Secundaria,Divorciado,Autonomo,Oeste,Excelente,7513.970296498926,23432.86885414662,24,0
44,Tecnico,Divorciado,Empleado,Norte,Regular,2505.8806028805125,19413.950212114803,20,0
53,Secundaria,Divorciado,Autonomo,Oeste,Regular,5794.170853239067,29305.241807234343,0,1
29,Secundaria,Soltero,,Norte,Bueno,7820.733687921443,22494.27553594808,22,1
52,Secundaria,Casado,Autonomo,Este,Bueno,7728.402033097735,1849.9504158321793,22,0
58,Posgrado,Soltero,Desempleado,Sur,Regular,2491.4901898098315,49705.88893726988,5,1
37,Universitario,Soltero,Empleado,Oeste,Regular,1522.3835831268948,27633.471648797975,21,1
61,Posgrado,Soltero,Autonomo,Sur,Regular,1867.6342728505947,24207.907018745867,2,1
63,Tecnico,Soltero,Empleado,Centro,Excelente,5854.656813071423,47776.251203698645,2,1
48,Secundaria,Casado,Empleado,Centro,Regular,6025.463903263584,8637.158011766778,15,1
61,Tecnico,Divorciado,Empleado,Norte,Bueno,5654.503243723033,10272.642524717165,9,1
62,Tecnico,Soltero,Autonomo,Oeste,Excelente,3219.764391744114,40592.72270407639,24,0
39,Universitario,Casado,Desempleado,Norte,Regular,2022.3939662584794,13780.72292122543,16,1
56,Secundaria,Casado,Desempleado,Sur,Excelente,4981.479862056222,40162.12820828482,6,0
36,Tecnico,Soltero,Empleado,Oeste,Excelente,4282.499209456639,14305.140662516626,12,1
48,Secundaria,Casado,Desempleado,Oeste,Excelente,6047.605859280585,2626.193881025073,10,1
38,Tecnico,Soltero,Autonomo,Oeste,Regular,3977.792566536474,26333.721470449083,9,1
61,Universitario,Casado,Empleado,Sur,Bueno,3238.2058017425725,10637.635272216208,6,1
23,Tecnico,Casado,Empleado,Sur,Bueno,2913.0457569849036,38134.46835369108,23,0
52,Tecnico,Soltero,,Norte,Excelente,2322.586304358175,32418.78202837526,5,1
58,Tecnico,Soltero,Desempleado,Oeste,Regular,2713.373908543962,46256.53073091797,23,0
62,Tecnico,Casado,Autonomo,Este,Bueno,1482.7791596775298,39366.42950602106,0,0
62,Universitario,Divorciado,Autonomo,Oeste,Regular,3297.370478688005,9858.021787195616,16,0
55,Universitario,Soltero,Empleado,Sur,Regular,1063.302649013299,40207.75359657502,24,0
55,Posgrado,Casado,Autonomo,Sur,Bueno,2142.179699597553,32445.11519588714,11,0
24,Universitario,Casado,Empleado,Sur,Bueno,6176.747201259889,33778.630446270625,3,1
38,Tecnico,Divorciado,Empleado,Norte,Bueno,3143.376718471683,41780.88141253729,2,1
35,Universitario,Divorciado,Autonomo,Sur,Bueno,5611.306522236876,29117.379390258073,5,1
35,Tecnico,Casado,Empleado,Centro,Excelente,5961.566064300397,23834.172203297632,15,1
59,Secundaria,Casado,Autonomo,Centro,Bueno,4984.5344676712175,32195.41073257767,12,1
56,Universitario,Divorciado,Empleado,Este,Bueno,7702.623737830869,15599.914018959595,8,1
22,Secundaria,Soltero,Autonomo,Este,Bueno,954.3670396864154,9947.259423267866,10,0
50,Posgrado,Soltero,Empleado,Norte,Bueno,6118.2990842346235,31212.804065491073,19,1
25,Tecnico,Soltero,Empleado,Centro,Bueno,7703.2638363709375,12458.570085188407,24,0
54,Universitario,Divorciado,Empleado,Norte,Excelente,7008.356451341163,4915.8403579837295,20,1
38,Universitario,Divorciado,Empleado,Centro,Bueno,2008.8273809960958,1027.1550446774418,12,0
49,Universitario,Soltero,Desempleado,Este,Bueno,3153.106205012471,30807.650668603288,22,1
47,Universitario,Casado,Empleado,Sur,Malo,2041.6532471105509,18745.290390531605,18,1
29,Universitario,Casado,Autonomo,Centro,Regular,5129.420219465869,37863.23756299934,2,0
55,Secundaria,Soltero,Pensionado,Norte,Bueno,5927.753470252344,19383.64351734202,11,1
39,Tecnico,Viudo,Empleado,Este,Malo,3082.931139414019,24814.16896367311,18,1
